2021-04-29 04:00:00,5936038,5943322,5883000,5903189,171.15481932
2021-04-29 05:00:00,5903189,5903189,5821451,5821451,143.80657012
2021-04-29 06:00:00,5821607,5871488,5816264,5864142,195.4194336
2021-04-29 07:00:00,5863003,5949999,5861307,5917031,231.37580924
2021-04-29 08:00:00,5917031,5931000,5906914,5930296,62.08142257
2021-04-29 09:00:00,5931000,5933184,5871660,5886293,144.44294576
2021-04-29 10:00:00,5884487,5966666,5863547,5950611,295.11152747
2021-04-29 11:00:00,5950454,5961956,5927371,5933094,101.21619698
2021-04-29 12:00:00,5933831,5949894,5899402,5924550,126.34980399
2021-04-29 13:00:00,5923959,5949150,5910000,5928025,77.54658206
2021-04-29 14:00:00,5928003,5939463,5862000,5864381,186.4287256
2021-04-29 15:00:00,5861923,5888887,5846464,5857219,170.91206517
2021-04-29 16:00:00,5856581,5880883,5819000,5862353,186.03467707
2021-04-29 17:00:00,5862129,5865420,5780000,5780439,203.36092152
2021-04-29 18:00:00,5780003,5796702,5750244,5756533,156.44420383
2021-04-29 19:00:00,5756221,5781184,5726946,5769595,101.65775128
2021-04-29 20:00:00,5780310,5781589,5759993,5764947,40.64862521
2021-04-29 21:00:00,5764947,5817389,5710002,5776584,134.67635195
2021-04-29 22:00:00,5780643,5822341,5762879,5819712,74.55788018
2021-04-29 23:00:00,5821209,5830000,5795834,5826138,58.39124977
2021-04-30 00:00:00,5827731,5853425,5817941,5846080,90.10829796
2021-04-30 01:00:00,5846400,5871201,5793207,5819133,205.8480033
2021-04-30 02:00:00,5819133,5843025,5796031,5825096,173.16358518
2021-04-30 03:00:00,5824688,5844665,5816854,5836500,110.50975799
2021-04-30 04:00:00,5828000,5860000,5811711,5855000,124.10266972
2021-04-30 05:00:00,5855000,5920000,5854321,5904119,200.54885769
2021-04-30 06:00:00,5904913,5920000,5882001,5918515,195.99828157
2021-04-30 07:00:00,5920000,5956850,5907974,5934873,185.40363888
2021-04-30 08:00:00,5934873,5948883,5916254,5931567,85.74131141
2021-04-30 09:00:00,5931574,5969078,5906377,5950563,130.82242256
2021-04-30 10:00:00,5950674,5980711,5933050,5936694,172.26019342
2021-04-30 11:00:00,5936137,5949008,5910513,5916417,78.25029094
2021-04-30 12:00:00,5919095,5932541,5902500,5923426,81.75782864
2021-04-30 13:00:00,5922284,5970888,5919041,5967860,154.85389199
2021-04-30 14:00:00,5967858,6102739,5939191,6100826,439.25997406
2021-04-30 15:00:00,6103000,6140000,6057000,6118906,479.90022894
2021-04-30 16:00:00,6118000,6258000,6118000,6251115,541.76746731
2021-04-30 17:00:00,6252053,6273989,6182600,6197397,248.73275101
2021-04-30 18:00:00,6197395,6205185,6155270,6186227,94.34084413
2021-04-30 19:00:00,6185425,6235000,6178088,6219539,83.1285135
2021-04-30 20:00:00,6215810,6237500,6214269,6232436,70.34099846
2021-04-30 21:00:00,6234537,6236893,6174000,6208354,81.08139796
2021-04-30 22:00:00,6210053,6245973,6197848,6229834,94.8866651
2021-04-30 23:00:00,6230574,6280000,6222337,6253139,142.32448222
2021-05-01 00:00:00,6253139,6344444,6250000,6320000,234.91170956
2021-05-01 01:00:00,6318001,6360000,6287677,6338550,221.30671757
2021-05-01 02:00:00,6339430,6403000,6300000,6400000,316.96883283
2021-05-01 03:00:00,6401166,6403456,6351959,6368662,179.36146537
2021-05-01 04:00:00,6368662,6386852,6362776,6377926,100.5774214
2021-05-01 05:00:00,6378000,6382563,6322988,6366995,163.87839946
2021-05-01 06:00:00,6364933,6391000,6344291,6367436,157.25151453
2021-05-01 07:00:00,6364373,6373590,6335518,6346000,74.62386693
2021-05-01 08:00:00,6346000,6356584,6312220,6324990,91.38222039
2021-05-01 09:00:00,6324445,6343012,6290338,6294697,117.23736222
2021-05-01 10:00:00,6293235,6335668,6257122,6299322,277.07072286
2021-05-01 11:00:00,6298220,6315642,6280000,6286325,70.15256189
2021-05-01 12:00:00,6289321,6337131,6287179,6336395,103.12418244
2021-05-01 13:00:00,6333881,6369531,6326675,6333373,178.26048219
2021-05-01 14:00:00,6334524,6360000,6310000,6314735,108.73762588
2021-05-01 15:00:00,6317426,6323000,6280000,6295484,134.08142037
2021-05-01 16:00:00,6294113,6305485,6252546,6288880,176.14448137
2021-05-01 17:00:00,6289681,6324648,6271934,6297266,93.5988542
2021-05-01 18:00:00,6298000,6324514,6296687,6300923,59.547248
2021-05-01 19:00:00,6299033,6316000,6281810,6305628,36.09282522
2021-05-01 20:00:00,6298366,6347657,6291312,6323849,40.33281753
2021-05-01 21:00:00,6323849,6339644,6312557,6317026,65.59670776
2021-05-01 22:00:00,6320556,6321605,6285000,6290000,60.65652003
2021-05-01 23:00:00,6290640,6319255,6274067,6316191,66.89773642
2021-05-02 00:00:00,6315500,6347000,6309072,6333500,93.45147238
2021-05-02 01:00:00,6334997,6346990,6293281,6303149,98.49199945
2021-05-02 02:00:00,6300930,6310000,6285174,6299222,66.44508525
2021-05-02 03:00:00,6300000,6326812,6300000,6322818,51.81692165
2021-05-02 04:00:00,6322817,6326750,6181273,6192161,365.50032299
2021-05-02 05:00:00,6192638,6240839,6161256,6236989,295.32842695
2021-05-02 06:00:00,6235000,6260124,6212488,6240826,130.78659227
2021-05-02 07:00:00,6239652,6253386,6207866,6233878,96.69472492
2021-05-02 08:00:00,6234907,6250407,6182742,6210986,159.37094525
2021-05-02 09:00:00,6210986,6222772,6160000,6195606,171.51907495
2021-05-02 10:00:00,6197944,6210000,6139670,6187839,167.01182666
2021-05-02 11:00:00,6187839,6237777,6180459,6227146,159.55898242
2021-05-02 12:00:00,6229335,6259420,6205672,6259420,112.72287573
2021-05-02 13:00:00,6259420,6283222,6224276,6236374,156.33440263
2021-05-02 14:00:00,6236374,6242237,6199000,6217978,61.82213047
2021-05-02 15:00:00,6217976,6251101,6215604,6236248,64.68372511
2021-05-02 16:00:00,6236241,6237800,6195000,6203842,82.26191892
2021-05-02 17:00:00,6204240,6223045,6176192,6203904,76.98412386
2021-05-02 18:00:00,6205621,6230000,6193737,6224401,35.39382353
2021-05-02 19:00:00,6227956,6235223,6216008,6228925,27.16640072
2021-05-02 20:00:00,6222546,6237995,6200000,6228813,29.82581246
2021-05-02 21:00:00,6228813,6248873,6213416,6248130,35.25675982
2021-05-02 22:00:00,6249000,6259999,6198496,6212204,105.34250705
2021-05-02 23:00:00,6209496,6221231,6163145,6183007,92.7440792
2021-05-03 00:00:00,6185917,6205087,6176937,6201631,43.05136152
2021-05-03 01:00:00,6203237,6313546,6197886,6292731,232.47497938
2021-05-03 02:00:00,6294000,6390000,6286000,6358000,235.40989544
2021-05-03 03:00:00,6358000,6381260,6343209,6368039,164.78092539
2021-05-03 04:00:00,6367722,6384430,6340383,6356037,87.66897712
2021-05-03 05:00:00,6354921,6368565,6330421,6339486,87.59229974
2021-05-03 06:00:00,6340000,6374517,6338000,6362833,82.0537412
2021-05-03 07:00:00,6362833,6372000,6350999,6357000,68.05595537
2021-05-03 08:00:00,6357000,6453333,6340973,6450000,416.95666002
2021-05-03 09:00:00,6449999,6467023,6431336,6449965,194.25840597
2021-05-03 10:00:00,6449537,6454036,6401000,6405232,144.29480028
2021-05-03 11:00:00,6405232,6424000,6392345,6403370,97.46212311
2021-05-03 12:00:00,6403370,6457208,6401724,6430928,167.82298682
